Transaction No,Work Order,Phase,Type,Category,Work Code,Asset,Asset Type,Asset Group,Cost Type,AiM Account,Subledger,Fiscal Month,Fiscal Year,Transaction Date,Source Transaction,Description,Transaction Type
35940383,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/17/2019,1842239,13.2 GALS UNLEADED FUEL,WX
36020351,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/24/2019,1845063,13.5 GALS UNLEADED FUEL,WX
36087792,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/30/2019,1848744,15.6 GALS UNLEADED FUEL,WX
36087796,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,3,2020,9/30/2019,1848745,0.0 GALS UNLEADED FUEL,WX
36143868,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/4/2019,1850780,12.4 GALS UNLEADED FUEL,WX
36207720,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/10/2019,1852857,11.6 GALS UNLEADED FUEL,WX
36247484,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/14/2019,1855608,10.8 GALS UNLEADED FUEL,WX
36300202,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/18/2019,1856903,14.9 GALS UNLEADED FUEL,WX
36339910,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/22/2019,1857825,8.2 GALS UNLEADED FUEL,WX
36411679,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,4,2020,10/29/2019,1861077,15.6 GALS UNLEADED FUEL,WX
36484888,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/4/2019,1863686,14.7 GALS UNLEADED FUEL,WX
36532444,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/8/2019,1865382,13.3 GALS UNLEADED FUEL,WX
36645612,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/18/2019,1870770,8.6 GALS UNLEADED FUEL,WX
36697469,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,5,2020,11/22/2019,1874416,11.2 GALS UNLEADED FUEL,WX
36777005,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/2/2019,1876502,13.9 GALS UNLEADED FUEL,WX
36792380,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/3/2019,1877327,4.7 GALS UNLEADED FUEL,WX
36950994,3088510,1,FLEET,STANDING,FUEL,30885-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMMSV,M,6,2020,12/17/2019,1883418,13.0 GALS UNLEADED FUEL,WX
33206028,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/3/2019,1740777,11.5 GALS UNLEADED FUEL,WX
33276972,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/10/2019,1742315,23.3 GALS UNLEADED FUEL,WX
33395370,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/22/2019,1746776,18.5 GALS UNLEADED FUEL,WX
33460955,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/28/2019,1748826,19.8 GALS UNLEADED FUEL,WX
33471689,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/29/2019,1749131,15.5 GALS UNLEADED FUEL,WX
33549720,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/5/2019,1751722,21.6 GALS UNLEADED FUEL,WX
33654877,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/15/2019,1754232,20.8 GALS UNLEADED FUEL,WX
33778371,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/26/2019,1759051,17.7 GALS UNLEADED FUEL,WX
33807747,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/28/2019,1760174,17.7 GALS UNLEADED FUEL,WX
33809373,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/1/2019,1760249,7.0 GALS UNLEADED FUEL,WX
33852774,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/5/2019,1761194,17.8 GALS UNLEADED FUEL,WX
33907898,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/11/2019,1762207,17.07 GAL UNLEADED FUEL,WX
34138850,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/1/2019,1770117,18.7 GALS UNLEADED FUEL,WX
34166843,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/3/2019,1770983,13.0 GALS UNLEADED FUEL,WX
34243039,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/10/2019,1772594,17.0 GALS UNLEADED FUEL,WX
34292933,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/15/2019,1774645,10.1 GALS UNLEADED FUEL,WX
34331997,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/18/2019,1775720,18.4 GALS UNLEADED FUEL,WX
34532145,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,11,2019,5/6/2019,1781222,20.5 GALS UNLEADED FUEL,WX
34772826,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,11,2019,5/30/2019,1789537,17.4 GALS UNLEADED FUEL,WX
34985304,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/20/2019,1796412,14.4 GALS UNLEADED FUEL,WX
35229415,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,1,2020,7/15/2019,1804690,9 GAL UNLEADED FUEL,WX
35430002,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/2/2019,1812072,15.9 GALS UNLEADED FUEL,WX
35602927,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/19/2019,1817149,19.2 GALS UNLEADED FUEL,WX
35682543,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/26/2019,1819408,13.8 GALS UNLEADED FUEL,WX
35843697,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/11/2019,1824899,17.7 GALS UNLEADED FUEL,WX
35952482,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/18/2019,1843663,10.8 GALS UNLEADED FUEL,WX
36207592,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,4,2020,10/10/2019,1852825,15.9 GALS UNLEADED FUEL,WX
36517716,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,5,2020,11/7/2019,1864916,11.50 GAL UNLEADED FUEL,WX
36817728,3088710,1,FLEET,STANDING,FUEL,30887-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,6,2020,12/5/2019,1878264,23.8 GALS UNLEADED FUEL,WX
33249673,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/8/2019,1741516,12.6 GALS UNLEADED FUEL,WX
33300956,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/13/2019,1742778,16.1 GALS UNLEADED FUEL,WX
33355397,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/18/2019,1745378,11.4 GALS UNLEADED FUEL,WX
33460995,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/28/2019,1748836,16.0 GALS UNLEADED FUEL,WX
33499775,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,7,2019,1/31/2019,1750487,15.9 GALS UNLEADED FUEL,WX
33574247,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/7/2019,1752333,15.5 GALS UNLEADED FUEL,WX
33653311,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/14/2019,1754161,25.0 GALS UNLEADED FUEL,WX
33768169,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,8,2019,2/25/2019,1758339,14.9 GALS UNLEADED FUEL,WX
33883865,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/7/2019,1761848,19.9 GALS UNLEADED FUEL,WX
33956165,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/14/2019,1763509,15.9 GALS UNLEADED FUEL,WX
34018165,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/20/2019,1765741,15.8 GALS UNLEADED FUEL,WX
34102757,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,9,2019,3/28/2019,1768863,17.9 GALS UNLEADED FUEL,WX
34292965,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,10,2019,4/15/2019,1774653,17.4 GALS UNLEADED FUEL,WX
34532185,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,11,2019,5/6/2019,1781232,18.0 GALS UNLEADED FUEL,WX
34672460,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,11,2019,5/20/2019,1785981,18.0 GALS UNLEADED FUEL,WX
34868284,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/10/2019,1792274,16.7 GALS UNLEADED FUEL,WX
34896715,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/12/2019,1792893,17.0 GALS UNLEADED FUEL,WX
34950131,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/17/2019,1795288,15.6 GALS UNLEADED FUEL,WX
34965708,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/19/2019,1795834,14.10 GAL UNLEADED FUEL,WX
34972071,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/19/2019,1795990,13.5 GALS UNLEADED FUEL,WX
34997564,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/21/2019,1797143,15.2 GALS UNLEADED FUEL,WX
35044267,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/26/2019,1798958,17.1 GALS UNLEADED FUEL,WX
35059091,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/27/2019,1799597,17.4 GALS UNLEADED FUEL,WX
35075580,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,12,2019,6/28/2019,1800532,9.0 GALS UNLEADED FUEL,WX
35102411,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,1,2020,7/1/2019,1801708,8.8 GALS UNLEADED FUEL,WX
35284537,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,1,2020,7/19/2019,1808370,15.2 GALS UNLEADED FUEL,WX
35330335,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,1,2020,7/24/2019,1809154,12.2 GALS UNLEADED FUEL,WX
35384236,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,1,2020,7/29/2019,1810053,14.5 GALS UNLEADED FUEL,WX
35451304,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/5/2019,1812303,17.3 GALS UNLEADED FUEL,WX
35531544,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/12/2019,1814074,15.7 GALS UNLEADED FUEL,WX
35612295,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/20/2019,1817406,17.1 GALS UNLEADED FUEL,WX
35693266,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,2,2020,8/27/2019,1820195,14.9 GALS UNLEADED FUEL,WX
35757044,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/3/2019,1822652,17.3 GALS UNLEADED FUEL,WX
35832625,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/10/2019,1824430,18.2 GALS UNLEADED FUEL,WX
35940255,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/17/2019,1842207,13.2 GALS UNLEADED FUEL,WX
36009911,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/23/2019,1844715,14.7 GALS UNLEADED FUEL,WX
36062336,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,3,2020,9/27/2019,1848198,14.2 GALS UNLEADED FUEL,WX
36132666,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,4,2020,10/4/2019,1850468,6.85 GAL UNLEADED FUEL,WX
36400928,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,4,2020,10/28/2019,1860761,18.9 GALS UNLEADED FUEL,WX
36569429,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,5,2020,11/12/2019,1867695,16.3 GALS UNLEADED FUEL,WX
36656711,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,5,2020,11/19/2019,1871562,16.1 GALS UNLEADED FUEL,WX
36803944,3088810,1,FLEET,STANDING,FUEL,30888-10,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMHIC,M,6,2020,12/4/2019,1877642,18.6 GALS UNLEADED FUEL,WX
33220471,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/7/2019,1740966,22.49 GAL UNLEADED FUEL,WX
33410165,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/23/2019,1747301,21.3 GALS UNLEADED FUEL,WX
33574183,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/7/2019,1752317,22.4 GALS UNLEADED FUEL,WX
33839733,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/4/2019,1760859,21.0 GALS UNLEADED FUEL,WX
34063909,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/25/2019,1767180,22.5 GALS UNLEADED FUEL,WX
34331961,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/18/2019,1775711,21.6 GALS UNLEADED FUEL,WX
34593382,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/15/2019,1783069,13.60 GAL UNLEADED FUEL,WX
35019771,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/24/2019,1797936,24.5 GALS UNLEADED FUEL,WX
35476411,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/7/2019,1812790,23.6 GALS UNLEADED FUEL,WX
35728562,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,2,2020,8/30/2019,1821112,9.85 GAL UNLEADED FUEL,WX
36330181,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,4,2020,10/21/2019,1857390,20.6 GALS UNLEADED FUEL,WX
36532148,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,5,2020,11/8/2019,1865308,15.0 GALS UNLEADED FUEL,WX
36938659,3088911,1,FLEET,STANDING,FUEL,30889-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,6,2020,12/16/2019,1883018,23.9 GALS UNLEADED FUEL,WX
33249605,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/8/2019,1741499,24.1 GALS E85 FUEL,WX
33324856,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/15/2019,1744213,21.7 GALS E85 FUEL,WX
33422912,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/24/2019,1747647,0.3 GALS E85 FUEL,WX
33422916,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/24/2019,1747648,23.4 GALS E85 FUEL,WX
33485615,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/30/2019,1749708,0.1 GALS E85 FUEL,WX
33485619,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,7,2019,1/30/2019,1749709,19.2 GALS E85 FUEL,WX
33549624,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/5/2019,1751698,0.2 GALS E85 FUEL,WX
33549628,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/5/2019,1751699,21.0 GALS E85 FUEL,WX
33614480,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/11/2019,1753316,21.9 GALS E85 FUEL,WX
33702470,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/19/2019,1756075,21.6 GALS E85 FUEL,WX
33768061,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/25/2019,1758312,0.7 GALS E85 FUEL,WX
33768065,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,8,2019,2/25/2019,1758313,20.1 GALS E85 FUEL,WX
33839709,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/4/2019,1760853,22.9 GALS E85 FUEL,WX
33883561,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/8/2019,1761772,21.1 GALS E85 FUEL,WX
33957584,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/15/2019,1763554,21.8 GALS E85 FUEL,WX
34102281,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,9,2019,3/27/2019,1768744,21.4 GALS E85 FUEL,WX
34181557,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/4/2019,1771222,22.3 GALS E85 FUEL,WX
34292833,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/15/2019,1774620,22.4 GALS E85 FUEL,WX
34395008,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,10,2019,4/24/2019,1777587,22.8 GALS E85 FUEL,WX
34493157,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780598,0.2 GALS E85 FUEL,WX
34493161,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780599,0.1 GALS E85 FUEL,WX
34493165,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780600,1.7 GALS E85 FUEL,WX
34493169,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780601,0.1 GALS E85 FUEL,WX
34493173,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780602,1.9 GALS E85 FUEL,WX
34493177,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780603,0.0 GALS E85 FUEL,WX
34493181,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/3/2019,1780604,19.3 GALS E85 FUEL,WX
34605458,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/14/2019,1783424,22.2 GALS E85 FUEL,WX
34743905,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/23/2019,1788179,23.8 GALS E85 FUEL,WX
34775431,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,11,2019,5/31/2019,1789940,22.4 GALS E85 FUEL,WX
34843007,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/7/2019,1791663,23.5 GALS E85 FUEL,WX
34950039,3089011,1,FLEET,STANDING,FUEL,30890-11,FLEET,TRUCK POOL,FUEL,NC766-TRUCK EXP OMFSV,M,12,2019,6/17/2019,1795265,21.8 GALS E85 FUEL,WX
